Jak należy stosować Entil oparzenia?;bez kontekstu
Jakie poglądy mają aktorzy pracujący w produkcjach serialowych i jak wpływa to na ich pracę?;kontekst
Z jakimi znaczącymi rodami szlacheckimi byli spokrewnieni Lubienieccy?;bez kontekstu
"Opowiedz o ""Buku Kościuszki"" w Jedlni-Letnisko.";bez kontekstu
Jakie badania przesiewowe mogą być wprowadzone dla kierowców, aby wykryć bezdech senny?;bez kontekstu
Dlaczego Mała Lodowa Kopa jest ważnym punktem orientacyjnym dla alpinistów i badaczy?;bez kontekstu
Jakie krytyczne uwagi formułuje autor wobec strategicznego planowania w zakresie edukacji i szkolenia kadr potrzebnych do obsługi elektrowni atomowej?;kontekst
Jakie są objawy wskazujące na upośledzenie czynności trzustki lub zespół rozrostu bakteryjnego u niemowląt?;bez kontekstu
Jak długo trwała kariera aktorska Ludmiły Marii Danjell-Romanowskiej?;bez kontekstu
Czym różni się nie-Marksowski materializm historyczny od materializmu Marksa w kwestii teleologii?;bez kontekstu
Jakie są perspektywy Korony Handball na przyszłość?;bez kontekstu
Jakie studia ukończył Adam Olejniczak i na jakiej uczelni?;bez kontekstu
Jakie są zalecane dawki Docetaxel-Ebewe w leczeniu operacyjnego raka piersi z przerzutami lub bez przerzutów do węzłów chłonnych?;bez kontekstu
Jakie są główne cele rozszerzeń projektu Polskiej Misji Medycznej w Senegalu?;bez kontekstu
Czy autorzy często poszukują porad i rekomendacji od innych użytkowników przy wyborze sprzętu elektronicznego?;kontekst
Jakie powikłania wątrobowe mogą wystąpić w przebiegu mononukleozy zakaźnej?;bez kontekstu
Jakie są potencjalne konsekwencje, gdy przyjaźń przeradza się w miłość?;bez kontekstu
Kto wprowadził pojęcie 'literatura mniejsza' i w jakim kontekście?;bez kontekstu
Ile plaż znajduje się nad Jeziorem Iławki i gdzie są one położone?;bez kontekstu
Jakie były główne osiągnięcia Józefa Kubicy jako rektora Wyższej Szkoły Rolniczej w Krakowie?;bez kontekstu
Gdzie dokładnie znajduje się centrum handlowe Galaxy w Szczecinie?;bez kontekstu
Czym się różnią dźwięki?;kontekst
Którzy zawodnicy znaleźli się w drużynie Gwiazd PLK podczas tego meczu?;kontekst
Jakie doświadczenie miał zespół lekarzy z Puszczykowa przed przeprowadzeniem tej operacji?;kontekst
Jakie są zastosowania jagód w kuchni?;bez kontekstu
Jakie są plany i marzenia Eugeniusza Nurzyńskiego na przyszłość?;kontekst
Jakie były kluczowe momenty w historii sekcji koszykówki mężczyzn w AZS Politechniki Świętokrzyskiej?;bez kontekstu
Gdzie znajduje się Iński Nurt i jaka jest jego długość?;bez kontekstu
Co oznacza zwrot frazeologiczny 'być czystym' w kontekście jakości dźwięku?;bez kontekstu
Jakie wartości reprezentował Dąbrowski i jakie dziedzictwo pozostawił po sobie?;bez kontekstu
Dlaczego Dorota zaprasza Renię do swojego mieszkania?;kontekst
Jakie są główne zagrożenia dla ekosystemów Grodnika i jakie działania mogą być podjęte w celu ich ochrony?;bez kontekstu
Jakie były najważniejsze projekty konserwatorskie i rekonstrukcyjne, w których uczestniczył Jan Zachwatowicz?;bez kontekstu
Jakie działania podjęła osoba pisząca wiersz w odniesieniu do stokrotek?;kontekst
Jak wygląda ukształtowanie terenu wokół jeziora Karw?;bez kontekstu
W jakiej organizacji działał Fryderyk Król podczas I wojny światowej?;bez kontekstu
Jak współpraca między samorządami wpływa na rozwój Aglomeracji Wałbrzyskiej?;bez kontekstu
Jakie gatunki ptaków można spotkać w okolicy Karwińskiego Błota Drugiego?;bez kontekstu
Jak krok po kroku wykonać eksperyment z ferrofluidem?;bez kontekstu
Ile tomików poetyckich napisał Jan Henryk Cichosz?;bez kontekstu
Jakie rozwiązanie proponuje autor, aby poprawić poziom dyskusji na forum?;kontekst
Kiedy i dlaczego osadzono w Bzowie holenderskich mennonitów?;bez kontekstu
Jakie było znaczenie wkładu Jochera w encyklopedię Orgelbranda?;bez kontekstu
Jakie wątpliwości miał kierowca w związku z diagnozą mechanika?;kontekst
Jakie wyróżnienia i odznaczenia otrzymał Jerzy Nikitorowicz za swoją działalność naukową i społeczną?;bez kontekstu
Czy można zaprzestać podawania leków przeciwpadaczkowych po kilkuletnim okresie bez napadów?;bez kontekstu
Jakie były główne obszary badań Henryka Edwarda Renka?;bez kontekstu
Co oznacza frazeologizm 'nie w kij dmuchał' użyty w kontekście osiągnięcia wysokiego miejsca w rankingu przez jednego z uczestników?;kontekst
Jakie były główne wyzwania i priorytety w przygotowaniach Polski do udzielenia wsparcia medycznego Ukrainie?;kontekst
Gdzie Franciszek Scheidt rozpoczął swoją edukację?;bez kontekstu
Jakie plany ma Jace w odniesieniu do Lizzy?;kontekst
Jakie zmiany wprowadzono w rozgrywkach ligowych przed sezonem 1999?;kontekst
Jakie są główne cele Fundacji Foto Pozytyw, której Marcin Kwarta jest współzałożycielem?;bez kontekstu
Jakie metody pomiaru długości kończyn dolnych stosuje się podczas operacji alloplastyki stawu biodrowego?;bez kontekstu
Jakie są charakterystyczne cechy architektoniczne kościoła w Biskupicach?;bez kontekstu
Jak wojna wpływała na poczucie bezsilności jednostki?;bez kontekstu
Jakie są najważniejsze aspekty dziedzictwa Krzysztofa Diksa w dziedzinie informatyki i edukacji?;bez kontekstu
Gdzie przyszedł na świat Anastazy Wacław Kensik?;bez kontekstu
Jakie trzy podejścia w antropologii dotyczące zaangażowania zostały wymienione w artykule?;kontekst
Jak objawia się choroba Pageta?;bez kontekstu
Dlaczego użycie tego frazeologizmu w dyskusji dodaje lekkości i nieformalnego tonu?;kontekst
Jakie wnioski można wyciągnąć z analizy monologu na temat systematyki biologicznej?;kontekst
Jak autor ocenia partię Prawo i Sprawiedliwość (PiS) w kontekście potencjalnego następcy PO i PSL?;kontekst
W jakich latach Andrzej Manecki kierował wyprawami naukowymi AGH na Spitsbergen?;bez kontekstu
Jakie były początki kariery Abrahama Izaaka Kamińskiego i jakie trupy teatralne założył?;bez kontekstu
Kiedy i gdzie urodził się Gustaw Manitius?;bez kontekstu
Jakie są objawy niedoboru albuminy w ciąży?;bez kontekstu
Jakie są potencjalne powikłania choroby Leśniowskiego i Crohna?;bez kontekstu
Czy kamery internetowe są odpowiednie do montażu w mikroskopach?;bez kontekstu
Kto był dyrektorem Muzeum Literatury im. Adama Mickiewicza w Warszawie w latach 1952-2010?;bez kontekstu
W jakich komisjach sejmowych zasiadał Jerzy Kubalewski podczas swojej kadencji poselskiej?;bez kontekstu
Jaki jest główny temat dyskusji w artykule?;kontekst
"Jakie są główne zarzuty wobec gry ""Daturę"" w porównaniu do innych tytułów, takich jak ""Journey"" i ""Flower""?";kontekst
Jakie są kluczowe role programowania metabolicznego w rozwoju człowieka, szczególnie w okresie pre- i postnatalnym?;bez kontekstu
W jakim teatrze Ania Marson wystąpiła w roli Diany w 2011 roku?;bez kontekstu
Jakie gatunki muzyczne preferuje użytkownik i jak często słucha płyt muzycznych?;kontekst
Jakie wartości reprezentowała Maria Rogozińska i jakie znaczenie ma jej historia dla przyszłych pokoleń?;bez kontekstu
W jaki sposób polskie zalecenia różnią się od europejskich w kontekście stosowania mokrych opatrunków?;bez kontekstu
Jakie kontrowersje wiązały się z karierą Jarosława Jakimowicza?;bez kontekstu
Jakie są zasady dawkowania Zessly w leczeniu choroby Leśniowskiego-Crohna (ChLC)?;bez kontekstu
Kim była Halina Olech i jakie były jej osiągnięcia w dziedzinie ceramiki artystycznej?;bez kontekstu
Jak Agata Szalazyk przyczyniła się do promowania polskiej kultury i sztuki na arenie międzynarodowej?;bez kontekstu
Kim była Izabela Maria Wasiak?;bez kontekstu
Jak autor wybierał etapy w grze?;kontekst
Jaka jest cena Bepanthen SensiControl i czy jest on refundowany?;bez kontekstu
Jakie strategie i mechanizmy są niezbędne dla skutecznego wspierania innowacji w dziedzinie zdrowia przez EHDS?;bez kontekstu
Jakie rozwiązania ze sportu wyczynowego mogą być z powodzeniem zastosowane w życiu codziennym?;bez kontekstu
Kto koordynuje działania mostu powietrznego?;bez kontekstu
Jakie było wykształcenie Połubińskiego i jakie doświadczenia zdobył w młodości?;bez kontekstu
Jakie badania prowadził Andrzej Włodarczyk wraz z Georgesem Sauvet?;bez kontekstu
Kiedy stosować Uroner - tabletki?;bez kontekstu
Co się stało z kontrolerem?;kontekst
Jakie były główne cele i priorytety polityczne Aleksandra Rozmiarka w czasie jego posłowania na Sejm PRL?;bez kontekstu
Kiedy i w jaki sposób zakończyła się historia rodu Grodzieckich herbu Radwan?;bez kontekstu
W którym roku urodził się Mariusz Maliszewski?;bez kontekstu
Kim był Józef Wiktor Muszyński i w jakich czasach żył?;bez kontekstu
Jakie znaczenie ma motywacja i współzawodnictwo w procesie nauki o ruchu Ziemi?;bez kontekstu
Jaką rolę odegrał Antoni Choroba w odbudowie i organizacji poczty po zakończeniu wojny?;bez kontekstu
Dlaczego Azyn i Prima są teraz inni niż dawniej?;kontekst
Jakie były losy Łączyńskiego po upadku Księstwa Warszawskiego?;kontekst
Jakie umiejętności miękkie były rozwijane w ramach projektu TechLawClinics?;kontekst
Jakie były atrakcje podczas spływu tratwą dla turystów na Dunajcu?;bez kontekstu
Dlaczego w niektórych przypadkach suplementacja witaminy D3, jak w przypadku Molekina D 3 2000 j.m., może być konieczna?;bez kontekstu
Które drużyny będą bronić tytułu mistrzowskiego w sezonie 2020/2021 Ekstraligi Polskiej w Piłce Nożnej Kobiet?;bez kontekstu
W jaki sposób twórczość Kwiatkowskiego wpływa na polską kulturę i młode pokolenie artystów?;bez kontekstu
Jak wpłynęła praca Jagny Dobesz na polskie i międzynarodowe kino?;bez kontekstu
Jakie umiejętności powinni nabyć studenci w zakresie przedmiotu związanego z komputerowym przetwarzaniem sygnałów medycznych?;bez kontekstu
Jakie były główne osiągnięcia Fryderyka Zolla Starszego w działalności politycznej?;bez kontekstu
Jakie produkcje autor wspomina z Tokyo Demo Fest 2012?;kontekst
Jakie objawy są charakterystyczne dla pierwszej fazy przeziębienia?;bez kontekstu
Jakie są główne zasługi Jarosława Ellwarta dla kaszubskiej kultury i tożsamości?;bez kontekstu
Ile krajów odwiedził Karol Nienartowicz z aparatem?;bez kontekstu
Jakie perspektywy rozwoju interaktywnego nauczania widzi profesor Fisser?;kontekst
Czy są też pozytywne opinie o firmie Ark-Car?;kontekst
Jakie potencjalne zagrożenia wiążą się z niewłaściwym stosowaniem Bebilon AR?;bez kontekstu
Jakie znaczenie ma książka dla zrozumienia roli trenerów i zawodników w rozwoju taktyki piłkarskiej?;kontekst
Gdzie i kiedy urodziła się Irena Antonina Dąbkowska?;bez kontekstu
Jak Sky Nayt używa frazeologizmu 'prędzej czy później' w kontekście cheatowania?;bez kontekstu
Jakie znaczenie miały występy Jakuba Wieckiego w reprezentacji Polski i klubach zagranicznych dla rozwoju hokeja na lodzie w Polsce?;bez kontekstu
W jakim kontekście pojawia się związek frazeologiczny 'gołym okiem' w artykule?;kontekst
Jakie są główne czynniki wpływające na rozwój Doliny Stwolskiej?;bez kontekstu
Jakie były konsekwencje nawrócenia Twardowskiego dla jego twórczości?;bez kontekstu
Opisz wersję sympatyczną zakończenia historii.;kontekst
Kim był Ernest de Croÿ i jakie były jego tytuły?;bez kontekstu
W jaki sposób nowe regulacje mają poprawić ochronę praw pacjentów?;kontekst
Jakie są główne zadania sekretariatu?;kontekst
Jakie było znaczenie projektu maszyny w Jaffie i jakie cele miał on osiągnąć?;kontekst
W jaki sposób dziedzictwo Księstwa Opolsko-Raciborskiego wpływa na współczesną tożsamość regionalną Śląska?;bez kontekstu
Jakie drużyny będzie wspierał autor podczas meczów?;kontekst
Jakie rodzaje utworów skomponował Bełtowski?;bez kontekstu
Jakie były okoliczności śmierci Franciszka Flasińskiego?;bez kontekstu
Z jakimi instytucjami kulturalnymi współpracowała Krystyna Krupska-Wysocka?;bez kontekstu
Jakie były ostatnie role teatralne i filmowe Jerzego Bińczyckiego przed jego śmiercią?;bez kontekstu
Jakie filmy autor chwali za ich jakość i wpływ na niego?;kontekst
Dlaczego Full Power Spirit zasługuje na miano ikony polskiego hip-hopu chrześcijańskiego?;bez kontekstu
Jaka parafia ma swoją siedzibę na terenie Henrykowa?;bez kontekstu
Jakie są zalecenia dotyczące stosowania Atroxu u osób ze zwiększonym ryzykiem wystąpienia rabdomiolizy?;bez kontekstu
Jakie zmiany w administracji lokalnej mogłyby być korzystne dla współczesnych społeczności?;kontekst
Jakie środki ostrożności należy zachować podczas stosowania Altacet Ice?;bez kontekstu
Kiedy i gdzie urodził się Jarosław Kalinowski?;bez kontekstu
Jakie są główne problemy, z którymi borykają się studenci medycyny w Polsce podczas zdobywania praktycznego doświadczenia w szpitalach?;bez kontekstu
Jakie znaczenie mają organizacje wspierające sport osób niepełnosprawnych dla integracji społecznej i poprawy jakości życia tych osób?;bez kontekstu
Jakie emocje towarzyszą bohaterowi podczas prób pozbycia się swędzenia w nosie?;kontekst
Jakie wątki dotyczące dzieci pojawiają się w dyskusji?;kontekst
Kiedy i gdzie Jan Sztaudynger zorganizował pierwszy wieczór poetycki?;bez kontekstu
Jak autor ocenia trudność wykonania obrębki chustecznika?;kontekst
Gdzie Jacek Stawiski zdobywał doświadczenie międzynarodowe i jakie to miało wpływ na jego późniejszą pracę w Polsce?;bez kontekstu
Jakie było najważniejsze osiągnięcie sezonu 2011/2012 w III lidze, grupa kujawsko-pomorsko-wielkopolska?;bez kontekstu
Jakie działanie wykazują nanocząstki srebra zawarte w preparacie Nanobiotic Silver?;bez kontekstu
Jakie wykształcenie zdobył Mieczysław Grzegorz Lewicki?;bez kontekstu
Jakie są wskazania do stosowania ipratropium w leczeniu POChP?;bez kontekstu
Gdzie Lotar Geyer rozpoczął swoją karierę trenerską po II wojnie światowej?;bez kontekstu
Dlaczego u zdrowych dzieci nie jest wskazane stosowanie mleka o zmniejszonej lub zwiększonej zawartości tłuszczu?;bez kontekstu
Jakie są cele wypowiedzi Ani Długajczyk?;kontekst
Jakie argumenty przeciwko udostępnieniu kolekcji przedstawia Carnagge?;kontekst
Jakie udogodnienia są dostępne dla rodziców na wodnym placu zabaw w Dolinie Trzech Stawów?;bez kontekstu
W jakim otoczeniu przebywał Antoni na przełomie lat 1485 i 1486?;bez kontekstu
Jakie są osobiste doświadczenia autora artykułu związane z wielokulturowością?;kontekst
Jaki jest cel wprowadzenia podatku Religi przez Ministerstwo Zdrowia?;bez kontekstu
Jakie sukcesy klubowe osiągnął Michał Radwański po powrocie do Polski?;bez kontekstu
Na jakiej uczelni Jerzy Romuald Jabłecki ukończył studia medyczne?;bez kontekstu
Jakie dziedzictwo kulturowe pozostawił okres PRL w kulturze polskiej?;bez kontekstu
Jakie są cechy stylistyczne poezji Tadeusza Micińskiego?;bez kontekstu
Gdzie Anna Weingrün-Lieblich kontynuowała naukę po powrocie do Polski?;bez kontekstu
Jakie były główne obszary badań Elżbiety Mańczak-Wohlfeld?;bez kontekstu
Jakie informacje pojawiają się w tekście na temat możliwości skontaktowania się z Rzecznikiem Praw Konsumenta w przypadku problemów z reklamacjami lub braku komunikacji ze sklepem Bombardina.pl?;kontekst
Jakie były główne obszary badań naukowych Mariana Morelowskiego w okresie jego pracy na Uniwersytecie Wrocławskim?;bez kontekstu
Jakie znaczenie ma kondycja kruchości człowieka w koncepcji Maliszewskiego?;kontekst
W jakim klubie Janusz Henryk Białkowski rozpoczął swoją karierę piłkarską?;bez kontekstu
Jakie były kluczowe osiągnięcia Andrzeja Kowalika w dziedzinie fotografii?;bez kontekstu
"Czym jest projekt ""Mam apetyt na zdrowie"" i jakie ma cele?";kontekst
Kto odwiedził Piotra w jego schronie?;kontekst
Jakie stanowisko pełnił Andrzej Jan Rychlik w Związku Telewizji Kablowych w Polsce?;bez kontekstu
Jakie są główne cechy hydrologiczne Jeziora Wierzchucińskiego Dużego?;bez kontekstu
Kiedy urodził się Konrad Kamil Banaszek?;bez kontekstu
Jaką funkcję pełnił Józef Gajewicz w Społecznym Komitecie Odnowy Zabytków Krakowa?;bez kontekstu
Jakie wyzwania i możliwości rozwoju stoją przed Aeroklubem Stalowowolskim w przyszłości?;bez kontekstu
Kim byli przyjaciele Edmunda Jana Krügera?;bez kontekstu
Kiedy i gdzie urodził się Michał Cała?;bez kontekstu
Jakie elementy wiersza mogą sugerować, że autor ma nadzieję na zmianę?;kontekst
Jakie walory przyrodnicze można znaleźć w Jeziornie Oborskiej?;bez kontekstu
Na jakich urządzeniach mobilnych będzie dostępna aplikacja IFider?;bez kontekstu
Jakie algorytmy sterowania zostały przetestowane w badaniach opisanych w artykule?;kontekst
Jakie znaczenie ma czaszka w tym wierszu?;kontekst
Jakie mogą wystąpić działania niepożądane podczas stosowania Antotalgin Natural?;bez kontekstu
Kto miał wpływ na rozwój zainteresowań literackich i artystycznych Filipowicza w młodości?;bez kontekstu
Co się stało z Kanałem po ucieczce z getta?;kontekst
Kiedy powstał Miejski Ośrodek Sportu i Rekreacji w Sanoku?;bez kontekstu
Jakie są przykłady polisacharydów i jakie mają funkcje?;bez kontekstu
Jakie są obawy Celinki po powrocie ojca z pracy?;kontekst
Czy pracodawcy lub Narodowy Fundusz Zdrowia (NFZ) są w stanie udzielić odpowiedzi na pytanie, czy będzie to możliwe?;kontekst
Kiedy i gdzie urodził się Janusz Ludwik Przedborski?;bez kontekstu
Jakie materiały można wykorzystać do budowy papierowego rollercoastera poza papierem?;bez kontekstu
Jakie wspomnienie z przeszłości Lisa przywołuje, aby uciec od rzeczywistości?;kontekst
Czy osoba o imieniu Eryk z artykułu posiada te cechy charakteru?;kontekst
W jakich organizacjach działał Mieczysław Orzełek po zakończeniu II wojny światowej?;bez kontekstu
Jakie były początki edukacji Kazimierza Ustrzyckiego i jakie wpływy intelektualne i artystyczne miały na niego?;bez kontekstu
Kto powinien przepisywać leki przeciwcholinergiczne i chemioterapeutyki dzieciom?;bez kontekstu
Co to jest 'obserwacja bez osądu' i dlaczego jest ważna w szkole?;bez kontekstu
Kiedy i dlaczego klub zmienił nazwę na Energetyk Gryfino?;kontekst
Do jakiej parafii należały Marzęcice przed 1937 rokiem?;bez kontekstu
Czy są tam jakieś rzadkie rośliny?;kontekst
Która para broniła tytułu mistrzowskiego z poprzedniego roku?;kontekst
Czy istnieją czynniki predysponujące do wystąpienia kamicy pęcherzyka żółciowego u dzieci, które są niezależne od nas?;bez kontekstu
Jak Marek i Piotr zainspirowali się historią Henryka Błaszczyka?;kontekst
Dlaczego Artur zaleca stworzenie rysunku poglądowego przed rozwiązaniem zadania?;kontekst
Jakie było najważniejsze osiągnięcie Jaranda z Grabia w dziedzinie dyplomacji?;bez kontekstu
Jakie są główne zabytki w Czchowie?;bez kontekstu
Jakie składniki zawierają te preparaty magnezowe?;kontekst
Jakie były pierwsze formy krytyki literackiej w Polsce w XVI i XVII wieku?;bez kontekstu
W którym roku Marian Lesław Szarama zadebiutował w pierwszej drużynie Polonii Bytom?;bez kontekstu
Kto jest oskarżany o spowodowanie problemów finansowych szpitala?;kontekst
Jakie polskie muzea są uznawane za najsłynniejsze?;bez kontekstu
Jakie były losy Jana Zygmunta Łopuskiego podczas II wojny światowej i w jakiej roli działał w Armii Krajowej?;bez kontekstu
W jakich klubach za granicą grał Mariusz Niewiadomski?;bez kontekstu
Jakie rozwiązanie zaproponował użytkownik 35 C4 R00 N?;kontekst
Jakie trudności w diagnostyce ostrego brzucha w warunkach ambulatoryjnych wskazuje ekspertka?;kontekst
Dla kogo Krucze Skały są idealnym miejscem?;bez kontekstu
Jakie tradycje społecznikowskie Kazimiery Kłoczowskiej są kontynuowane obecnie?;bez kontekstu
Czy te środki mają na celu skrócenie kolejek do świadczeń zdrowotnych?;kontekst
Kto zwyciężył w biegu masowym mężczyzn na dystansie 15 km?;kontekst
Jakie zabytki i miejsca historyczne warto odwiedzić w Kokawie Liptowskiej?;bez kontekstu
W jaki sposób oznaczenie ALA w moczu może pomóc w diagnostyce porfirii?;bez kontekstu
Jak można rozbić ruch w rzucie poziomym na składowe?;bez kontekstu
Jakie są typy struktur dwufazowych i jak wpływają na właściwości materiałów?;bez kontekstu
Jakie były okoliczności aresztowania Fedorowicza przez gestapo i jego ucieczki?;kontekst
Jakie przystosowania organizmów do różnych środowisk są omówione w kontekście życia w wodzie i na lądzie?;kontekst
Czy fundacja rodzinna może nabywać nieruchomości rolne od swojego fundatora bez ograniczeń?;kontekst
Jakie gatunki roślinności dominują na stokach Kutnaji?;bez kontekstu
Jakie były kluczowe momenty w karierze Dutkiewicza w Wiedniu?;bez kontekstu
Jakie są warunki klimatyczne w Kobylnikach?;bez kontekstu
Co to jest Festiwal Przemiany i jakie tematy są tam poruszane?;bez kontekstu
Kim był Jan z Domachowa Bzdęga i jakie były jego zasługi dla kultury regionalnej?;bez kontekstu
Gdzie mieszka i pracuje Jarosław Bielski od 1985 roku?;bez kontekstu
Jakie produkty rolnicze są charakterystyczne dla Ameryki Południowej?;bez kontekstu
Jakie były charakterystyczne cechy stylu malarskiego Alojzego Trendela?;bez kontekstu
Jakie są główne różnice między aparatami Pentax K5 i Nikon D7000 pod względem matryc i działań marketingowych?;bez kontekstu
Jakie są główne cechy charakterystyczne dla stylu życia i pracy w Dolinie Trzech Stawów?;bez kontekstu